year,state,district,proportion_black,black_candidate,black_turnout
2008,NC,5,7.471399,0,73.634855
2008,NC,6,9.5230607,0,76.5921869
2008,NC,7,20.8400607,0,64.7000725
2008,NC,8,27.8743895,0,71.7164504
2008,NC,9,13.753366,0,76.774502
2008,NC,10,8.6992066,0,66.9615843
2008,NC,11,3.9635307,0,65.5144542
2008,NC,12,46.8783229,1,73.2773373
2008,NC,13,27.3434123,0,75.8454932
2008,NE,0,3.5203108,0,66.2930575
2008,NE,1,1.4087849,0,53.2570702
2008,NE,2,8.9023283,0,66.2916006
2008,NH,0,0.6734328,0,81.5102224
2008,NJ,0,13.4731471,0,62.529871
2008,NJ,1,16.3540039,0,68.7605501
2008,NJ,2,13.7835459,0,54.3680949
2008,NJ,3,8.7418744,0,72.1509751
2008,NJ,4,8.3417791,0,54.3093414
2008,NJ,5,1.8734851,0,48.4403052
2008,NJ,6,15.4664615,0,70.9023147
2008,NJ,7,6.4306553,0,48.5204496
2008,NJ,8,14.2798658,0,61.0451665
2008,NJ,9,8.488378,0,56.1857151
2008,NJ,10,60.1590749,1,65.6157519
2008,NJ,11,3.4482088,0,40.577441
2008,NJ,12,12.0094824,0,61.4115028
2008,NJ,13,15.1412306,0,51.7996495
2008,NM,0,2.0443794,0,66.8448814
2008,NM,1,2.8570129,0,62.3095003
2008,NM,2,1.8706844,0,46.019226
2008,NM,3,1.5174839,0,62.8135071
2008,NV,1,15.1227654,0,65.0294949
2008,NV,2,2.8327153,0,55.4873029
2008,NV,3,7.1721273,0,69.1147056
2008,NY,1,4.6089211,0,48.5871752
2008,NY,2,9.5627002,0,61.6744693
2008,NY,3,1.830041,0,82.6205024
2008,NY,4,19.5004861,0,66.1723172
2008,NY,5,4.9619996,0,55.7774834
2008,NY,6,55.9700056,1,58.1846557
2008,NY,7,22.0316497,0,51.7152716
2008,NY,8,6.252528,0,48.7535531
2008,NY,9,5.0980028,0,45.8409308
2008,NY,10,62.4758358,1,58.5656523
2008,NY,11,54.7409759,1,57.4597412
2008,NY,12,11.4518252,0,47.2969021
2008,NY,13,6.403012,0,56.1991771
2008,NY,14,4.3547181,0,68.7607026
2008,NY,15,35.8575427,1,56.8219806
2008,NY,16,40.1178727,0,48.8777974
2008,NY,17,31.6346275,0,56.7910801
2008,NY,18,10.8368109,0,56.6062776
2008,NY,19,5.3351336,0,56.2023117
2008,NY,20,2.6428659,0,29.2886135
2008,NY,21,6.7936325,0,66.1816357
2008,NY,22,8.5981415,0,51.8879126
2008,NY,23,3.6088767,0,14.8483867
2008,NY,24,3.3485428,0,30.7783932
2008,NY,25,6.8431284,0,64.4994503
2008,NY,26,3.450994,0,37.325395
2008,NY,27,4.7605526,0,53.1542514
2008,NY,28,26.6549771,0,64.2649773
2008,NY,29,3.3168607,0,42.6641157
2008,OH,1,27.25186,0,74.8088041
2008,OH,2,4.4749581,0,67.700821
2008,OH,3,14.9463794,0,78.9004312
2008,OH,4,4.8380588,0,48.0863634
2008,OH,5,1.2806145,0,51.4779143
2008,OH,6,2.4979374,0,40.5472024
2008,OH,7,8.5821502,0,73.0903379
2008,OH,8,5.4792331,0,56.7418072
2008,OH,9,13.9240398,0,71.8671217
2008,OH,10,6.2864604,0,76.6783053
2008,OH,11,57.1628701,1,77.084412
2008,OH,12,18.5387375,0,89.8011364
2008,OH,13,11.396628,0,70.2715065
2008,OH,14,3.3369978,0,53.6220129
2008,OH,15,8.2666026,0,63.1295415
2008,OH,16,4.4325826,0,59.5660104
2008,OH,17,11.0785999,0,67.7924186
2008,OH,18,1.6976813,0,37.8839178
2008,OK,0,6.8714488,0,72.6109428
2008,OK,1,8.481887,0,63.7883959
2008,OK,2,3.7850755,0,90.2535267
2008,OK,3,3.6397198,0,68.9450068
2008,OK,4,6.0629334,0,68.152131
2008,OK,5,12.5440058,0,71.211787
2008,OR,0,1.5543504,0,97.4258786
2008,OR,3,5.074952,0,92.7133197
2008,PA,1,48.6326318,1,81.3611409
2008,PA,2,57.7682004,1,85.3171641
2008,PA,3,3.4469424,0,46.6816249
2008,PA,4,3.0917445,0,48.6542984
2008,PA,5,1.8532016,0,32.1695236
2008,PA,6,6.5896705,0,60.8412043
2008,PA,7,7.6301676,0,55.10302
2008,PA,8,3.3945963,0,60.2901826
2008,PA,9,1.9795661,0,25.1087816
2008,PA,10,2.2649754,0,29.8531672
2008,PA,11,4.3379903,0,29.0661636
2008,PA,12,3.6304386,0,33.6749634
2008,PA,13,8.8843356,0,60.7277641
2008,PA,14,21.3132217,0,72.0248548
2008,PA,15,3.9739239,0,45.6418838
2008,PA,16,4.7224731,0,44.326181
2008,PA,17,7.0814703,0,59.7434551
2008,PA,18,2.442026,0,43.9508965
2008,PA,19,3.4496579,0,43.932207
2008,RI,0,4.1255852,0,58.1473711
2008,RI,1,4.6928251,0,54.3501371
2008,RI,2,3.5595254,0,61.8697092
2008,SC,0,27.5915201,0,62.7128195
2008,SC,1,19.1200435,0,61.9591886
2008,SC,2,26.2182623,0,64.5774638
2008,SC,3,19.4162986,0,57.5899935
2008,SC,4,19.3000789,0,61.7572071
2008,SC,5,30.1674997,0,61.5235393
2008,SC,6,53.424441,1,63.100406
2008,TN,0,15.5885357,0,62.892185
2008,TN,1,2.0820804,0,34.7637505
2008,TN,2,5.834776,0,47.5610145
2008,TN,3,10.4190045,0,61.0604805
2008,TN,4,3.7659753,0,55.3546521
2008,TN,5,23.8854815,0,67.8221648
2008,TN,6,7.1303663,0,59.7259716
2008,TN,7,13.5279476,0,69.4447829
2008,TN,8,21.9468485,0,56.8160413
2008,TN,9,63.306729,0,65.0585094
2008,TX,0,12.5324077,0,52.3616828
2008,TX,1,18.4448708,0,42.8699679
2008,TX,2,20.1704909,0,54.4276089
2008,TX,3,10.4636622,0,60.1680118
2008,TX,4,10.2274399,0,52.4170074
2008,TX,5,14.2635354,0,46.596038
2008,TX,6,15.1489355,0,63.7906983
2008,TX,7,9.6856875,0,49.4067182
2008,TX,8,8.8336307,0,37.6509999
2008,TX,9,48.8243883,1,55.1025615
2008,TX,10,12.0835317,0,51.3182608
2008,TX,11,4.1710921,0,31.1007629
2008,TX,12,6.2861013,0,53.2170187
2008,TX,13,6.3625921,0,29.0799469
2008,TX,14,8.7932366,0,47.7394122
2008,TX,15,2.3741402,0,15.9915992
2008,TX,16,3.7539484,0,25.601268
2008,TX,17,9.6485968,0,38.3207362
2008,TX,18,49.160507,1,53.202567
2008,TX,19,5.3156968,0,26.7457394
2008,TX,20,7.3343731,0,34.1204472
2008,TX,21,6.317568,0,48.9163327
2008,TX,22,13.4836173,0,63.5409854
2008,TX,23,3.3320718,0,40.1196873
2008,TX,24,13.6369822,0,64.6951937
2008,TX,25,8.4497769,0,44.1397489
2008,TX,26,14.5535592,0,58.4079157
2008,TX,27,2.8111015,0,23.8507608
2008,TX,28,1.8925599,0,41.6540975
2008,TX,29,15.3206705,0,39.6953324
2008,TX,30,50.8568394,1,61.1159083
2008,TX,31,12.5744188,0,43.7337662
2008,TX,32,8.1672463,0,50.2576422
2008,UT,1,1.1340512,0,56.7252371
2008,WA,1,2.1135303,0,52.5345168
2008,WA,2,1.2203788,0,49.8007968
2008,WA,3,1.2705088,0,45.6724559
2008,WA,4,1.0218189,0,37.9436438
2008,WA,5,1.3095697,0,35.4697742
2008,WA,6,5.1422807,0,48.1944497
2008,WA,7,7.0572244,0,60.7294849
2008,WA,8,2.327929,0,59.1933765
2008,WA,9,6.6320531,0,50.2485774
2008,WI,1,4.8837512,0,49.3118996
2008,WI,2,3.1567576,0,63.9705035
2008,WI,4,32.6769094,1,77.7784638
2008,WI,5,2.0233636,0,52.7515129
2008,WI,6,1.5313881,0,20.3404465
2008,WV,0,3.2781234,0,53.4679657
2008,WV,1,2.0884063,0,38.736863
2008,WV,2,3.2590919,0,67.1096758
2008,WV,3,3.8633157,0,54.4987434
2010,AK,0,3.2340459,0,44.8496796
2010,AK,1,3.2340459,0,44.8496796
2010,AL,0,25.6073687,0,39.7472788
2010,AL,1,26.1221335,0,37.4314287
2010,AL,2,29.4783836,0,38.1727228
2010,AL,3,30.8788378,0,37.3846386
2010,AL,4,4.9961712,0,35.9460021
2010,AL,5,17.2851612,0,39.6213702
2010,AL,6,10.682076,0,41.3694201
2010,AL,7,61.375402,1,41.7386427
2010,AR,0,15.1675775,0,32.8311872
2010,AR,1,14.8716528,0,38.1513049
2010,AR,2,20.3997412,1,30.8252708
2010,AR,3,2.3851928,0,20.7805907
2010,AR,4,23.4240908,0,33.6093785
2010,AZ,0,4.0346109,0,24.4540829
2010,AZ,1,1.7242448,0,52.2813895
2010,AZ,2,2.8621749,0,28.1484465
2010,AZ,3,3.3242188,0,23.4647746
2010,AZ,4,13.1603231,0,17.5451791
2010,AZ,5,3.5153053,0,27.2324635
2010,AZ,6,3.6750826,0,23.2250502
2010,AZ,7,3.7572466,0,23.9412007
2010,AZ,8,3.2909708,0,28.8749527
2010,CA,0,7.0940299,0,37.0050257
2010,CA,1,1.8837753,0,37.4533889
2010,CA,2,1.259477,0,39.9322908
2010,CA,3,6.380848,0,37.6639174
2010,CA,4,1.5679304,0,31.2600598
2010,CA,5,14.5286426,0,38.3755268
2010,CA,6,2.3260403,0,39.111991
2010,CA,7,18.3974359,0,37.789506
2010,CA,8,7.7941824,0,46.5010691
2010,CA,9,22.8442348,1,53.551269
2010,CA,10,7.3684367,0,45.564365
2010,CA,11,5.0995997,0,39.8165351
2010,CA,12,2.6312551,0,46.0632308
2010,CA,13,8.5925467,0,38.0651854
2010,CA,14,3.0426323,0,42.5627976
2010,CA,15,3.1796098,0,31.8031057
2010,CA,16,3.5141461,0,38.2756848
2010,CA,17,3.2556648,0,33.934779
2010,CA,18,7.2081074,0,26.3231045
2010,CA,19,4.0367433,1,26.795339
2010,CA,20,10.2104568,0,15.2016197
2010,CA,21,2.8573668,0,25.1038483
2010,CA,22,6.6722069,0,21.5092851
2010,CA,23,2.4033616,0,35.4183347
2010,CA,24,1.7220818,0,39.6648776
2010,CA,25,9.8515373,0,25.9021889
2010,CA,26,4.8557309,0,39.3770216
2010,CA,27,5.7557289,0,34.504355
2010,CA,28,5.6540339,0,33.9706787
2010,CA,29,5.5698941,0,56.9460753
2010,CA,30,3.4965235,0,55.5626935
2010,CA,31,6.6164883,0,28.8363389
2010,CA,32,2.9684255,0,33.3300628
2010,CA,33,32.5948655,1,49.4019748
2010,CA,34,8.3872966,0,20.9052439
2010,CA,35,40.0266424,1,40.2720477
2010,CA,36,4.6209259,0,46.1460085
2010,CA,37,28.5337801,1,42.0764549
2010,CA,38,4.6193619,0,29.8292053
2010,CA,39,7.3446907,0,34.1893936
2010,CA,40,2.3013988,0,35.9325271
2010,CA,41,6.1182645,0,27.6740968
2010,CA,42,2.7497017,0,36.0213748
2010,CA,43,15.3520919,0,21.4293185
2010,CA,44,6.5196131,0,27.7764523
2010,CA,45,7.7563416,0,28.1525067
2010,CA,46,1.7056574,0,41.9681058
2010,CA,47,3.1362395,0,15.8148939
2010,CA,48,1.9406502,0,29.6257359
2010,CA,49,5.2565084,0,27.5544891
2010,CA,50,1.9570939,0,40.5096572
2010,CA,51,9.4227807,0,30.5998205
2010,CA,52,4.9686121,0,27.2090913
2010,CA,53,7.0770135,0,35.2274179
2010,CO,0,3.6225286,0,40.3611823
2010,CO,1,9.5699806,0,44.50617
2010,CO,2,1.0782949,0,47.4087933
2010,CO,5,5.5474896,0,24.3327938
2010,CO,6,2.0994127,0,58.6821835
2010,CO,7,6.5230895,1,37.0264822
2010,CT,0,9.0504933,0,33.8045727
2010,CT,1,12.9144524,0,38.8988245
2010,CT,2,3.2095179,0,22.6985122
2010,CT,3,12.3861333,0,34.2596947
2010,CT,4,11.7429309,0,33.6154164
2010,CT,5,5.6675735,0,26.2700886
2010,DE,0,20.2480938,0,47.9354017
2010,DE,1,20.2480938,0,47.9354017
2010,FL,0,14.2004846,1,35.0655225
2010,FL,1,13.6202761,0,33.0330541
2010,FL,2,21.2744764,0,36.3818033
2010,FL,3,49.7387238,1,34.2465566
2010,FL,4,15.1167707,0,33.1022613
2010,FL,5,5.735447,0,31.9192732
2010,FL,6,13.6149387,0,33.1106597
2010,FL,7,9.1561933,0,34.9018286
2010,FL,8,9.4989388,0,33.9802679
2010,FL,9,5.128633,0,36.9587758
2010,FL,10,4.8077936,0,26.597269
2010,FL,11,27.7207468,0,30.9701755
2010,FL,12,14.4722655,0,33.0629139
2010,FL,13,4.4938428,1,28.6749682
2010,FL,14,4.9779664,0,24.1897924
2010,FL,15,8.4630863,0,33.4991345
2010,FL,16,7.3596745,0,35.1172953
2010,FL,17,58.7869678,1,40.9987792
2010,FL,18,8.0041585,0,26.8348409
2010,FL,19,9.7972953,0,35.7524143
2010,FL,20,11.5734308,0,37.7029594
2010,FL,22,4.9195562,1,38.1755279
2010,FL,23,53.1841372,1,36.0304796
2010,FL,24,7.3633124,0,38.6361541
2010,FL,25,12.6366886,0,25.8409468
2010,GA,0,30.9255599,1,37.5981322
2010,GA,1,25.5557333,0,26.3365348
2010,GA,2,48.3779851,1,33.7287992
2010,GA,3,23.8350282,0,39.3645896
2010,GA,4,64.5184002,1,43.3269995
2010,GA,5,51.7412881,1,38.5869635
2010,GA,6,10.1351916,0,42.1448047
2010,GA,7,21.8744379,0,42.0932126
2010,GA,8,33.9474154,0,36.4524422
2010,GA,9,3.6051355,0,25.6946504
2010,GA,10,18.6848799,0,33.6949139
2010,GA,11,14.6324095,0,37.0136618
2010,GA,12,42.8410802,0,32.3526443
2010,GA,13,59.1825906,1,42.5164003
2010,IA,0,2.4337509,0,35.0259465
2010,IA,1,3.6913766,0,33.8851558
2010,IA,2,2.5074905,0,36.8188129
2010,IA,3,3.4601405,0,40.3115265
2010,IL,0,14.8898875,0,38.963766
2010,IL,1,63.2347547,1,45.5163273
2010,IL,2,69.667683,1,48.7010901
2010,IL,3,7.6215528,0,34.5580049
2010,IL,4,6.7035844,0,17.9475213
2010,IL,5,3.5218919,0,18.1288898
2010,IL,6,3.0147787,0,24.2328126
2010,IL,7,51.5644477,1,39.4646387
2010,IL,8,4.1790288,0,25.1023731
2010,IL,9,9.5007032,0,36.4472422
2010,IL,10,5.4181928,1,24.6068699
2010,IL,11,8.0554967,0,32.824463
2010,IL,12,15.9616147,0,39.4332969
2010,IL,13,6.4786844,0,32.827875
2010,IL,14,5.4532679,0,19.2797993
2010,IL,15,6.2552875,0,24.1366296
2010,IL,16,5.5795599,0,25.3418544
2010,IL,17,7.0951283,0,27.9176606
2010,IL,18,6.774364,0,26.6240432
2010,IL,19,3.4278793,0,24.1109652
2010,IN,0,8.4635485,0,29.633906
2010,IN,1,17.6568481,0,33.7877564
2010,IN,2,8.3267903,0,24.2934117
2010,IN,3,5.4163601,0,23.5881619
2010,IN,4,2.6101613,0,25.3576248
2010,IN,5,3.6825775,0,22.7986475
2010,IN,6,3.4265967,0,27.5617355
2010,IN,7,32.1111918,1,33.8376396
2010,IN,8,4.0541624,0,18.7220417
2010,IN,9,2.4781146,0,23.4456929
2010,KS,0,5.4706091,0,30.7329033
2010,KS,1,2.2336971,0,21.7082888
2010,KS,2,4.4940478,0,24.7056296
2010,KS,3,8.1112528,0,38.152217
2010,KS,4,6.5168081,0,28.5254366
2010,KY,0,7.3579906,0,36.7386449
2010,KY,1,6.5273914,0,36.7772147
2010,KY,2,5.739543,0,33.1909876
2010,KY,3,19.3528879,0,40.3463684
2010,KY,4,2.6184184,0,24.1631206
2010,KY,5,1.2092623,0,51.3839717
2010,KY,6,8.1783922,0,36.3278224
2010,LA,0,30.6849262,0,35.3539784
2010,LA,1,14.4061511,0,29.4126774
2010,LA,2,57.950866,1,37.5352727
2010,LA,3,25.8214571,0,40.2700087
2010,LA,4,32.4588877,0,32.7491799
2010,LA,5,32.6118603,0,32.3008248
2010,LA,6,33.2649217,0,35.6192247
2010,MA,1,1.6736306,0,24.3092554
2010,MA,2,5.3686637,0,30.0161875
2010,MA,3,3.8227879,0,17.6003994
2010,MA,4,2.8086475,0,20.9624308
2010,MA,5,1.7276074,0,29.5233214
2010,MA,6,2.0381292,0,26.6722061
2010,MA,7,4.5575925,0,31.2246678
2010,MA,8,19.1769693,0,46.3292547
2010,MA,9,11.294543,0,35.2402577
2010,MA,10,1.839114,0,26.3617045
2010,MD,0,29.158435,0,44.0171528
2010,MD,1,11.3127453,0,37.6477672
2010,MD,2,31.7935989,0,45.7799623
2010,MD,3,19.0590027,0,47.5092929
2010,MD,4,59.9300414,1,43.9867173
2010,MD,5,37.1038181,1,50.4368104
2010,MD,6,6.4572078,0,24.597656
2010,MD,7,57.0726473,1,40.7999226
2010,MD,8,17.4200097,0,41.1680204
2010,MI,1,1.3957547,0,13.5846964
2010,MI,2,4.3538048,1,30.863694
2010,MI,3,8.2168762,1,26.9660146
2010,MI,4,2.426853,0,25.6406238
2010,MI,5,16.847677,0,42.4144503
2010,MI,6,7.9554969,0,26.1301667
2010,MI,7,5.711005,0,27.0616327
2010,MI,8,4.70547,0,35.0495212
2010,MI,9,11.433953,0,43.8202247
2010,MI,10,2.4989677,0,32.1832925
2010,MI,11,8.5547514,0,47.6459947
2010,MI,12,20.9675239,0,51.0298635
2010,MI,13,60.6357516,1,34.5386222
2010,MI,14,61.9269605,1,40.0605862
2010,MI,15,12.6805215,0,40.4656988
2010,MN,1,1.5756389,0,24.3697479
2010,MN,2,2.2830109,0,30.8426483
2010,MN,3,5.1407505,0,34.4927037
2010,MN,4,7.2262227,0,29.2944931
2010,MN,5,11.2844537,1,34.4180795
2010,MN,6,1.5723143,0,30.638944
2010,MO,0,10.9923778,0,37.3073974
2010,MO,1,52.6515399,1,45.3816612
2010,MO,2,2.8660059,0,13.6454803
2010,MO,3,8.4043503,0,35.2155954
2010,MO,4,3.2451966,0,21.4381967
2010,MO,5,23.9053757,1,40.2058583
2010,MO,6,4.4873165,0,18.4739304
2010,MO,7,1.4444192,0,24.130235
2010,MO,8,4.4265753,0,27.1497363
2010,MO,9,3.7209055,0,19.6927152
2010,MS,1,25.3208759,0,42.2960242
2010,MS,2,64.5830296,1,33.6103425
2010,MS,3,33.0473252,0,32.2535273
2010,MS,4,21.8104869,0,33.0467381
2010,NC,0,21.5670954,0,37.7398923
2010,NC,1,49.2137577,1,38.0243957
2010,NC,2,29.9026078,0,39.1790947
2010,NC,3,16.1443007,0,34.5450652
2010,NC,4,20.7445981,0,44.6122122
2010,NC,5,8.1643107,0,34.0968062
2010,NC,6,9.4191722,0,40.1220956
2010,NC,7,20.7777969,0,37.3493338
2010,NC,8,28.4742081,0,35.5065933
2010,NC,9,14.0313892,0,40.755472
2010,NC,10,8.6992066,0,34.6520583
2010,NC,11,3.9635307,0,34.0005706
2010,NC,12,47.9856994,1,34.5708257
2010,NC,13,28.6194817,1,39.4951646
2010,NE,1,1.5977908,0,18.7208984
2010,NE,2,8.9913556,0,23.8013486
2010,NH,0,0.7351414,0,38.620315
2010,NJ,1,17.2304618,0,38.957763
2010,NJ,2,13.6194842,0,27.2835742
2010,NJ,3,9.2209773,0,44.7139052
2010,NJ,4,7.4465231,0,31.8698623
2010,NJ,5,1.7463957,0,27.0247333
2010,NJ,6,16.0685676,0,35.7169616
2010,NJ,7,5.7702647,0,29.9359921
2010,NJ,8,14.4668481,0,32.7526016
2010,NJ,9,8.5083125,0,32.4293375
2010,NJ,10,62.8620561,1,30.5009799
2010,NJ,11,3.0429367,0,23.3797612
2010,NJ,12,11.4894758,0,37.5154833
2010,NJ,13,15.3375842,0,22.6217268
2010,NM,1,2.838273,0,33.2336182
2010,NM,2,1.7704764,0,28.1452659
2010,NM,3,1.5174839,0,37.9431134
2010,NV,0,8.4866392,0,33.7691428
2010,NV,1,16.6120745,0,34.4782496
2010,NV,2,3.0333074,0,29.3552352
2010,NV,3,7.706015,0,33.2236485
2010,NY,1,4.3809906,0,23.9258295
2010,NY,2,10.3145506,0,29.5728697
2010,NY,3,2.4018073,0,33.9321177
2010,NY,4,18.8422829,0,38.3961469
2010,NY,5,5.155514,0,29.925187
2010,NY,6,52.0517183,1,33.6381354
2010,NY,7,20.9102019,0,31.4517367
2010,NY,8,5.1255538,0,30.5967297
2010,NY,9,4.0702911,0,30.6319151
2010,NY,10,63.3694011,1,29.848917
2010,NY,11,53.3457901,1,32.726657
2010,NY,12,11.4291573,0,22.5739786
2010,NY,13,6.7681524,0,28.4654321
2010,NY,14,5.1052373,0,29.3036093
2010,NY,15,35.3841093,1,28.2054325
2010,NY,16,41.0644535,0,18.3316603
2010,NY,17,31.271523,0,30.8317269
2010,NY,18,10.0524538,0,34.7760096
2010,NY,19,6.480728,0,27.7674568
2010,NY,20,2.4154598,0,18.5208301
2010,NY,21,8.0037364,0,27.1743341
2010,NY,22,9.24832,0,22.9340801
2010,NY,23,2.606964,0,11.7651521
2010,NY,24,2.643259,0,20.925704
2010,NY,25,6.944752,0,32.6376812
2010,NY,26,3.4147259,0,19.0784615
2010,NY,27,5.0171934,0,26.8791685
2010,NY,28,28.074563,0,30.4236129
2010,NY,29,2.9959583,0,24.6953429
2010,OH,0,11.4298937,0,39.494253
2010,OH,1,28.5720163,0,43.2033087
2010,OH,2,4.4749581,0,42.3005398
2010,OH,3,15.8807428,0,42.4286183
2010,OH,4,4.8380588,0,23.3372431
2010,OH,5,1.2806145,0,27.7482564
2010,OH,6,2.4979374,0,22.224961
2010,OH,7,9.6340622,0,35.5993762
2010,OH,8,5.4325008,0,29.9189444
2010,OH,9,14.1522422,0,38.9871151
2010,OH,10,6.794861,0,34.2441158
2010,OH,11,58.2365279,1,43.4082695
2010,OH,12,20.4911084,0,44.9230062
2010,OH,13,11.396628,0,40.7003549
2010,OH,14,3.3369978,0,32.4514881
2010,OH,15,7.2100957,0,40.8715084
2010,OH,16,4.4325826,0,33.8306131
2010,OH,17,10.7553412,0,38.0615971
2010,OH,18,1.6976813,0,22.1039903
2010,OK,0,7.0441836,0,39.6069432
2010,OK,1,8.7662064,0,31.3549353
2010,OK,2,3.7850755,0,58.6021505
2010,OK,3,3.6397198,0,41.8553689
2010,OK,5,14.1053679,0,35.5246127
2010,OR,0,1.6589304,0,60.087241
2010,OR,1,1.4100121,0,55.4078241
2010,OR,3,5.1324997,0,57.6884458
2010,PA,0,9.9236311,0,38.3625678
2010,PA,1,48.0222461,0,46.759844
2010,PA,2,55.512545,1,52.582055
2010,PA,3,3.4469424,0,22.1658007
2010,PA,4,3.0917445,0,24.6995035
2010,PA,5,1.8532016,0,13.2716374
2010,PA,6,7.0042048,0,32.4971086
2010,PA,7,8.1100929,0,33.2654191
2010,PA,8,3.762412,0,33.5732566
2010,PA,9,1.9795661,0,13.0735759
2010,PA,10,1.933915,0,16.7751479
2010,PA,11,5.1955147,0,10.5081256
2010,PA,12,3.6304386,0,15.5310283
2010,PA,13,9.7762869,0,31.1017257
2010,PA,14,20.7019224,0,34.4908819
2010,PA,15,4.4098554,0,19.4325573
2010,PA,16,4.6443164,0,20.7355372
2010,PA,17,7.5519513,0,28.5260515
2010,PA,18,2.442026,0,23.8572121
2010,PA,19,3.9455102,0,15.9829295
2010,RI,1,6.3021874,0,21.3496316
2010,RI,2,3.4948683,0,31.2810622
2010,SC,0,27.3865626,1,40.2002352
2010,SC,1,19.2852449,1,36.254551
2010,SC,2,26.2744828,0,41.6829133
2010,SC,3,19.3135776,0,36.1122146
2010,SC,4,19.6690241,0,37.5729191
2010,SC,5,30.3160888,0,41.6353095
2010,SC,6,52.9339215,1,41.6585106
2010,TN,1,2.0820804,0,13.7135474
2010,TN,2,5.834776,0,18.7047376
2010,TN,3,10.7272294,0,28.6439655
2010,TN,4,3.7659753,0,30.0304799
2010,TN,5,24.4148491,0,34.6421929
2010,TN,6,7.1462559,0,28.2818604
2010,TN,7,14.5707758,0,33.0378193
2010,TN,8,21.9468485,0,28.5224533
2010,TN,9,63.9044036,1,29.6957221
2010,TX,1,18.4448708,0,23.3678932
2010,TX,2,23.300658,0,28.0216092
2010,TX,3,11.744715,0,25.944754
2010,TX,4,10.7476493,0,25.7185316
2010,TX,5,15.6032229,0,21.2217854
2010,TX,6,17.2787393,0,29.2055241
2010,TX,7,9.2047675,0,29.2940996
2010,TX,8,8.3963427,0,24.3793531
2010,TX,9,51.1912518,1,30.9852433
2010,TX,10,11.9058513,0,27.2892502
2010,TX,11,4.1710921,0,13.7273358
2010,TX,12,7.0969075,0,22.3739117
2010,TX,13,5.6645247,0,14.7020117
2010,TX,14,9.8360129,0,25.6957132
2010,TX,15,2.3741402,0,8.5108511
2010,TX,16,3.8500068,0,7.9726109
2010,TX,17,10.2500226,0,21.4413188
2010,TX,18,47.3962031,1,31.5687676
2010,TX,19,5.5967639,0,11.5417743
2010,TX,20,8.5690021,0,11.2659698
2010,TX,21,6.5258623,0,20.3594143
2010,TX,22,15.5702445,1,33.6783615
2010,TX,23,3.4551115,0,17.062635
2010,TX,24,14.8396682,0,31.7992096
2010,TX,25,8.5144099,0,21.3895858
2010,TX,26,13.9822844,0,29.8177163
2010,TX,27,2.8111015,0,10.893493
2010,TX,28,1.8925599,0,21.3926596
2010,TX,29,14.0156698,0,24.0829833
2010,TX,30,50.8170892,1,32.9951845
2010,TX,31,12.2166462,0,15.3103745
2010,TX,32,9.2009305,0,20.8593144
2010,UT,0,0.7348766,0,42.0164199
2010,UT,1,1.0988447,0,27.9507941
2010,WA,0,3.3093743,0,33.1283726
2010,WA,1,2.0952927,0,35.525349
2010,WA,2,1.301253,0,32.5425621
2010,WA,3,1.2863972,0,33.1987891
2010,WA,4,1.0218189,0,27.1456227
2010,WA,5,1.3441258,0,24.6969697
2010,WA,6,5.1182042,0,30.2361453
2010,WA,7,7.0257059,0,41.7292632
2010,WA,8,3.4862159,0,26.9323477
2010,WA,9,7.5093028,0,29.4794863
2010,WI,0,5.4289346,0,42.6564696
2010,WI,1,4.88139,0,26.805636
2010,WI,2,3.3748935,0,32.5128425
2010,WI,4,33.8407719,1,48.8180248
2010,WI,5,2.0233636,0,38.7102874
2010,WI,6,1.5313881,0,12.5940545
2010,WV,0,2.9821059,0,35.0476761
2010,WV,1,2.0884063,0,24.5389649
2010,WV,2,2.9350626,0,43.3888813
2010,WV,3,3.8633157,0,34.4764032
